EMPLOYEEID;DIVISIONID;DEPARTMENTID;JOBID;JOBCLASSIFICATIONID;MANAGERID;EXITREASON;DATE;EXITDATE;FTE;STANDARDWEEKLYHOURS;WORKINGDAYSPERWEEK;SALARY
E299962;DIV01;DEP023;454;JC_Manager;M144808;Voluntary Termination - Personal Reason;20140926;20180314;1;40;5;66690
E299963;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20180315;1;40;5;234833
E299964;DIV03;DEP023;446;JC_Director;M237930;Voluntary Termination - Career Development;20140926;20180316;1;40;5;185820
E299965;DIV08;DEP023;445;JC_Manager;M236190;Voluntary Termination - Career Development;20140926;20180317;1;40;5;23977
E299966;DIV09;DEP023;450;JC_Associate;M300121;Involuntary Elimination of Position;20140926;20180318;1;40;5;66912
E299967;DIV09;DEP023;452;JC_Senior specialist;M300121;Involuntary Elimination of Position;20140926;20180319;1;40;5;68931
E299968;DIV02;DEP023;452;JC_Senior specialist;M252825;Involuntary Elimination of Position;20140926;20180320;1;40;5;971
E299969;DIV02;DEP023;442;JC_Specialist;M252825;Involuntary Elimination of Position;20140926;20180321;1;40;5;262444
E299970;DIV02;DEP023;453;JC_Expert;M252825;Involuntary Elimination of Position;20140926;20180322;1;40;5;10762
E299971;DIV05;DEP023;442;JC_Specialist;M044139;Involuntary Elimination of Position;20140926;20180323;1;40;5;21440
E299972;DIV09;DEP023;452;JC_Senior specialist;M300121;Involuntary Elimination of Position;20140926;20180324;1;40;5;67820
E299973;DIV04;DEP023;301;JC_Associate;M019974;Involuntary Elimination of Position;20140926;20180325;1;40;5;51953
E299974;DIV05;DEP023;443;JC_Senior specialist;M044139;Involuntary Elimination of Position;20140926;20180326;1;40;5;32961
E299975;DIV03;DEP023;442;JC_Specialist;M237930;Involuntary Elimination of Position;20140926;20180327;1;40;5;99574
E299976;DIV02;DEP023;252;JC_Specialist;M252825;Involuntary Elimination of Position;20140926;20180328;1;40;5;224438
E299977;DIV03;DEP023;442;JC_Specialist;M237930;Involuntary Elimination of Position;20140926;20180329;1;40;5;64225
E299978;DIV03;DEP023;443;JC_Senior specialist;M237930;Involuntary Elimination of Position;20140926;20180330;1;40;5;258564
E299979;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180331;1;40;5;26420
E299980;DIV08;DEP023;443;JC_Senior specialist;M236190;Voluntary Termination - Career Development;20140926;20180401;1;40;5;36830
E299981;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180402;1;40;5;59069
E299982;DIV03;DEP023;454;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20180403;1;40;5;63499
E299983;DIV03;DEP023;453;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180404;1;40;5;49666
E299984;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180405;1;40;5;37563
E299985;DIV02;DEP023;442;JC_Specialist;M252825;Voluntary Termination - Career Development;20140926;20180406;1;40;5;35897
E299986;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180407;1;40;5;65648
E299987;DIV02;DEP023;251;JC_Associate;M252825;Voluntary Termination - Career Development;20140926;20181006;1;40;5;276863
E299988;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20181007;1;40;5;242487
E299989;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20181008;1;40;5;257627
E299990;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20181009;1;40;5;24772
E299991;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20181010;1;40;5;244858
E299992;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20181011;1;40;5;92745
E299993;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Career Development;20140926;20181012;1;40;5;220719
E299994;DIV03;DEP023;454;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20181013;1;40;5;92015
E299995;DIV02;DEP023;292;JC_Specialist;M252825;Voluntary Termination - Career Development;20140926;20181014;1;40;5;45637
E299996;DIV09;DEP023;444;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20181015;1;40;5;56000
E299997;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20181016;1;40;5;78367
E299998;DIV03;DEP023;241;JC_Specialist;M237930;Voluntary Termination - Early Retirement;20140926;20181017;1;40;5;108411
E299999;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20181018;1;40;5;97523
E300000;DIV05;DEP023;444;JC_Expert;M044139;Voluntary Termination - Early Retirement;20140926;20180421;1;40;5;51138
E300001;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180422;1;40;5;41465
E300002;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Career Development;20140926;20180423;1;40;5;92501
E300003;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20180424;1;40;5;67277
E300004;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180425;1;40;5;55490
E300005;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180426;1;40;5;60210
E300006;DIV05;DEP023;454;JC_Manager;M044139;Voluntary Termination - Career Development;20140926;20180427;1;40;5;38405
E300007;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Early Retirement;20140926;20180428;1;40;5;68894
E300008;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180429;1;40;5;86687
E300009;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180430;1;40;5;69592
E300010;DIV09;DEP023;232;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20140926;20180501;1;40;5;61852
E300011;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180502;1;40;5;73368
E300012;DIV09;DEP023;444;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180503;1;40;5;50486
E300013;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20180504;1;40;5;266792
E300014;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Career Development;20140926;20180505;1;40;5;43316
E300015;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180506;1;40;5;44941
E300016;DIV09;DEP023;452;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20140926;20180507;1;40;5;43504
E300017;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180508;1;40;5;94088
E300018;DIV09;DEP023;442;JC_Specialist;M300121;Voluntary Termination - Career Development;20140926;20180509;1;40;5;67753
E300019;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180510;1;40;5;105654
E300020;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Career Development;20140926;20180511;1;40;5;139077
E300021;DIV09;DEP023;451;JC_Specialist;M300121;Voluntary Termination - Career Development;20140926;20180512;1;40;5;50174
E300022;DIV06;DEP023;432;JC_Specialist;M109659;Voluntary Termination - Career Development;20140926;20180513;1;40;5;44540
E300023;DIV09;DEP023;362;JC_Specialist;M300121;Voluntary Termination - Career Development;20140926;20180514;1;40;5;62966
E300024;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180515;1;40;5;107339
E300025;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20180516;1;40;5;97005
E300026;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20140926;20180517;1;40;5;40214
E300027;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180518;1;40;5;119084
E300028;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180519;1;40;5;56590
E300029;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180520;1;40;5;65844
E300030;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180521;1;40;5;103188
E300031;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20180522;1;40;5;88587
E300032;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180523;1;40;5;67620
E300033;DIV04;DEP023;452;JC_Senior specialist;M200979;Voluntary Termination - Career Development;20141028;20180524;1;40;5;93156
E300034;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20141028;20180525;1;40;5;96458
E300035;DIV02;DEP023;361;JC_Associate;M252825;Voluntary Termination - Compensation;20141028;20191005;1;40;5;69357
E300036;DIV03;DEP023;281;JC_Associate;M237930;Voluntary Termination - Early Retirement;20141028;20190720;1;40;5;264141
E300037;DIV03;DEP023;462;JC_Specialist;M237930;Voluntary Termination - Compensation;20141028;20190813;1;40;5;102616
E300038;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Early Retirement;20141028;20190908;1;40;5;104313
E300039;DIV05;DEP023;452;JC_Senior specialist;M044139;Voluntary Termination - Compensation;20141028;20190826;1;40;5;34472
E300040;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Early Retirement;20141028;20200105;1;40;5;127261
E300041;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Compensation;20141028;20190907;1;40;5;106931
E300042;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Compensation;20141028;20190816;1;40;5;273900
E300043;DIV02;DEP023;252;JC_Specialist;M252825;Voluntary Termination - Compensation;20141028;20190811;1;40;5;47707
E300044;DIV03;DEP023;371;JC_Associate;M237930;Voluntary Termination - Compensation;20141028;20190812;1;40;5;93080
E300045;DIV03;DEP023;451;JC_Specialist;M237930;Voluntary Termination - Career Development;20141028;20190708;1;40;5;88097
E300046;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Compensation;20141028;20191005;1;40;5;130247
E300047;DIV02;DEP023;461;JC_Associate;M252825;Voluntary Termination - Compensation;20141028;20190928;1;40;5;51011
E300048;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20141028;20191110;1;40;5;127125
E300049;DIV09;DEP023;444;JC_Expert;M300121;Voluntary Termination - Compensation;20141028;20190904;1;40;5;64286
E300050;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141028;20190713;1;40;5;84154
E300051;DIV09;DEP023;452;JC_Senior specialist;M300121;Voluntary Termination - Compensation;20141028;20190831;1;40;5;85643
E300052;DIV02;DEP023;411;JC_Associate;M252825;Voluntary Termination - Early Retirement;20141028;20191001;1;40;5;100187
E300053;DIV03;DEP023;601;JC_Executive;M266882;Voluntary Termination - Career Development;20141028;20190812;1;40;5;47061
E300054;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Compensation;20141028;20190718;1;40;5;97666
E300055;DIV02;DEP023;251;JC_Associate;M252825;Voluntary Termination - Compensation;20141202;20190720;1;40;5;132299
E300056;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Compensation;20141202;20190519;1;40;5;89448
E300057;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141202;20200105;1;40;5;102484
E300058;DIV03;DEP023;251;JC_Associate;M237930;Voluntary Termination - Compensation;20141202;20190714;1;40;5;76154
E300059;DIV05;DEP023;444;JC_Expert;M044139;Voluntary Termination - Career Development;20141202;20191014;1;40;5;56212
E300060;DIV03;DEP023;412;JC_Specialist;M237930;Voluntary Termination - Compensation;20141202;20190901;1;40;5;94920
E300061;DIV03;DEP023;251;JC_Associate;M237930;Voluntary Termination - Career Development;20141202;20190701;1;40;5;230410
E300062;DIV02;DEP023;441;JC_Associate;M252825;Involuntary Elimination of Position;20141202;20190818;1;40;5;89048
E300063;DIV09;DEP023;311;JC_Associate;M300121;Involuntary Elimination of Position;20141202;20200114;1;40;5;47889
E300064;DIV03;DEP023;442;JC_Specialist;M237930;Involuntary Elimination of Position;20141202;20190802;1;40;5;281733
E300065;DIV09;DEP023;431;JC_Associate;M300121;Involuntary Elimination of Position;20141202;20190817;1;40;5;67448
E300066;DIV09;DEP023;441;JC_Associate;M300121;Voluntary Termination - Compensation;20141202;20190917;1;40;5;69082
E300067;DIV07;DEP023;452;JC_Senior specialist;M154464;Voluntary Termination - Compensation;20141202;20191006;1;40;5;50016
E300068;DIV03;DEP023;461;JC_Associate;M237930;Voluntary Termination - Compensation;20141202;20190914;1;40;5;130839
E300069;DIV03;DEP023;461;JC_Associate;M266882;Voluntary Termination - Compensation;20141202;20191221;1;40;5;45501
E300070;DIV03;DEP023;362;JC_Specialist;M237930;Voluntary Termination - Compensation;20141202;20190916;1;40;5;76604
E300071;DIV03;DEP023;454;JC_Manager;M237930;Voluntary Termination - Compensation;20141202;20190810;1;40;5;125906
E300072;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Compensation;20141202;20190818;1;40;5;43930
E300073;DIV02;DEP023;261;JC_Associate;M252825;Voluntary Termination - Compensation;20141202;20190918;1;40;5;384440
E300074;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Early Retirement;20141202;20190705;1;40;5;53925
E300075;DIV03;DEP023;451;JC_Specialist;M237930;Voluntary Termination - Early Retirement;20141202;20190714;1;40;5;280549
E300076;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Early Retirement;20141202;20191007;1;40;5;130383
E300077;DIV02;DEP023;432;JC_Specialist;M252825;Voluntary Termination - Early Retirement;20141202;20191005;1;40;5;102853
E300078;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20141202;20190831;1;40;5;259650
E300079;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Personal Reason;20141202;20190818;1;40;5;282338
E300080;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Personal Reason;20141202;20190901;1;40;5;92133
E300081;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Early Retirement;20141202;20191228;1;40;5;104189
E300082;DIV05;DEP023;452;JC_Senior specialist;M044139;Involuntary Elimination of Position;20141202;20191202;1;40;5;80647
E300083;DIV03;DEP023;452;JC_Senior specialist;M266882;Involuntary Elimination of Position;20141202;20191210;1;40;5;46160
E300084;DIV04;DEP023;443;JC_Senior specialist;M096889;Involuntary Elimination of Position;20141202;20190713;1;40;5;97153
E300085;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Personal Reason;20141202;20190727;1;40;5;83517
E300086;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Early Retirement;20140312;20190810;1;40;5;97542
E300087;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Personal Reason;20140312;20191102;1;40;5;79786
E300088;DIV08;DEP023;452;JC_Senior specialist;M221184;Voluntary Termination - Personal Reason;20140312;20200125;1;40;5;77662
E300089;DIV03;DEP023;432;JC_Specialist;M237930;Voluntary Termination - Personal Reason;20140312;20190812;1;40;5;77902
E300090;DIV03;DEP023;253;JC_Senior specialist;M237930;Voluntary Termination - Personal Reason;20140312;20191010;1;40;5;93386
E300091;DIV03;DEP023;253;JC_Senior specialist;M237930;Voluntary Termination - Early Retirement;20140312;20191101;1;40;5;138749
E300092;DIV03;DEP023;444;JC_Expert;M237930;Involuntary Elimination of Position;20140312;20190803;1;40;5;76641
E300093;DIV01;DEP023;445;JC_Manager;M144808;Voluntary Termination - Personal Reason;20140312;20190715;1;40;5;277699
E300094;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Personal Reason;20140312;20190922;1;40;5;43039
E300095;DIV09;DEP023;444;JC_Expert;M300121;Involuntary Elimination of Position;20140312;20160205;1;40;5;70995
E300096;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Career Development;20141210;20200208;1;40;5;110389
E300097;DIV00;DEP023;444;JC_Expert;M217443;Volutary termination - Worklife balance;20190110;20200208;1;40;5;613730
E300098;DIV02;DEP023;446;JC_Director;M252825;Volutary termination - Worklife balance;20190210;20200208;1;40;5;91887
E300099;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20190210;20200208;1;40;5;80358
E300100;DIV09;DEP023;444;JC_Expert;M300121;Volutary termination - Worklife balance;20190210;20200208;1;40;5;47111
E300137;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20210319;20211231;1;40;5;347773
E300138;DIV02;DEP023;402;JC_Specialist;M252825;Volutary termination - Worklife balance;20210410;20211231;1;40;5;95957
E300139;DIV08;DEP023;452;JC_Senior specialist;M236190;Volutary termination - Worklife balance;20210306;20211231;1;40;5;42154
E300140;DIV03;DEP023;461;JC_Associate;M237930;Volutary termination - Worklife balance;20210403;20211231;1;40;5;480769
