SALESORDERID;CREATEDBY;CREATEDAT;CHANGEDBY;CHANGEDAT;FISCALYEARVARIANT;FISCALYEARPERIOD;NOTEID;PARTNERID;SALESORG;CURRENCY;GROSSAMOUNT;NETAMOUNT;TAXAMOUNT;LIFECYCLESTATUS;BILLINGSTATUS;DELIVERYSTATUS
200003963;4;20310412;4;20310416;K4;2031004;;100000023;APJ;USD;3445;3014,38;430,63;I;I;I
200003963;4;20310412;4;20310416;K4;2031004;;100000023;APJ;USD;50183;43910,13;6272,88;I;I;I
200003963;4;20310412;4;20310416;K4;2031004;;100000023;APJ;USD;97178;85030,75;12147,25;I;I;I
200003964;5;20310413;5;20310414;K4;2031004;;100000022;APJ;USD;17030;14901,25;2128,75;I;I;I
200003965;6;20310416;6;20310419;K4;2031004;;100000008;EMEA;USD;36792;32193;4599;I;I;I
200003966;4;20310417;4;20310421;K4;2031004;;100000020;APJ;USD;10392;9093;1299;I;I;I
200003967;5;20310419;5;20310420;K4;2031004;;100000022;APJ;USD;25869;22635,38;3233,63;I;I;I
200003969;5;20310419;5;20310420;K4;2031004;;100000016;APJ;USD;23994;20994,75;2999,25;I;I;I
200003969;5;20310419;5;20310420;K4;2031004;;100000016;APJ;USD;25569;22372,88;3196,13;I;I;I
200003969;5;20310419;5;20310420;K4;2031004;;100000016;APJ;USD;33169;29022,88;4146,13;I;I;I
200003969;5;20310419;5;20310420;K4;2031004;;100000016;APJ;USD;34445;30139,38;4305,63;I;I;I
200003970;9;20310421;9;20310426;K4;2031004;;100000002;AMER;USD;48543;42475,13;6067,88;I;I;I
200003973;13;20310425;13;20310428;K4;2031004;;100000004;AMER;USD;9000;7875;1125;I;I;I
200003973;13;20310425;13;20310428;K4;2031004;;100000004;AMER;USD;23382;20459,25;2922,75;I;I;I
200003975;8;20310428;8;20310429;K4;2031004;;100000007;EMEA;USD;3597;3147,38;449,63;I;I;I
200003975;8;20310428;8;20310429;K4;2031004;;100000007;EMEA;USD;15587;13638,63;1948,38;I;I;I
200003976;12;20310501;12;20310505;K4;2031005;;100000031;AMER;USD;1575;1378,13;196,88;I;I;I
200003977;11;20310502;11;20310507;K4;2031005;;100000030;AMER;USD;5995;5245,63;749,38;I;I;I
200003977;11;20310502;11;20310507;K4;2031005;;100000030;AMER;USD;23052;20170,5;2881,5;I;I;I
200003980;10;20310507;10;20310510;K4;2031005;;100000000;AMER;USD;35991;31492,13;4498,88;I;I;I
200003981;3;20310510;3;20310512;K4;2031005;;100000012;EMEA;USD;3200;2800;400;I;I;I
200003982;6;20310513;6;20310516;K4;2031005;;100000028;EMEA;USD;19892;17405,5;2486,5;I;I;I
200003984;1;20310519;1;20310522;K4;2031005;;100000034;AMER;USD;44988;39364,5;5623,5;I;I;I
200003986;2;20310520;2;20310522;K4;2031005;;100000037;EMEA;USD;7900;6912,5;987,5;I;I;I
200003987;14;20310521;14;20310525;K4;2031005;;100000030;AMER;USD;17991;15742,13;2248,88;I;I;I
200003988;3;20310521;3;20310523;K4;2031005;;100000007;EMEA;USD;7210;6308,75;901,25;I;I;I
200003989;8;20310522;8;20310527;K4;2031005;;100000009;EMEA;USD;63007;55131,13;7875,88;I;I;I
200003992;9;20310523;9;20310526;K4;2031005;;100000003;AMER;USD;22491;19679,63;2811,38;I;I;I
200003993;4;20310524;4;20310526;K4;2031005;;100000023;APJ;USD;138075;120815,63;17259,38;I;I;I
200003994;2;20310524;2;20310528;K4;2031005;;100000010;EMEA;USD;56809;49707,88;7101,13;I;I;I
200003997;6;20310531;6;20310603;K4;2031005;;100000014;EMEA;USD;6864;6006;858;I;I;I
200003998;3;20310531;3;20310601;K4;2031005;;100000025;EMEA;USD;4094;3582,25;511,75;I;I;I
200003998;3;20310531;3;20310601;K4;2031005;;100000025;EMEA;USD;7686;6725,25;960,75;I;I;I
200004000;12;20310601;12;20310605;K4;2031006;;100000034;AMER;USD;49677;43467,38;6209,63;I;I;I
200004002;4;20310607;4;20310611;K4;2031006;;100000021;APJ;USD;7373;6451,38;921,63;I;I;I
200004003;8;20310608;8;20310610;K4;2031006;;100000009;EMEA;USD;10048;8792;1256;I;I;I
200004005;6;20310613;6;20310615;K4;2031006;;100000036;EMEA;USD;21900;19162,5;2737,5;I;I;I
200004006;1;20310616;1;20310619;K4;2031006;;100000002;AMER;USD;11250;9843,75;1406,25;I;I;I
200004007;1;20310617;1;20310618;K4;2031006;;100000030;AMER;USD;25733;22516,38;3216,63;I;I;I
200004009;8;20310622;8;20310623;K4;2031006;;100000010;EMEA;USD;20250;17718,75;2531,25;I;I;I
200004009;8;20310622;8;20310623;K4;2031006;;100000010;EMEA;USD;23121;20230,88;2890,13;I;I;I
200004012;6;20310626;6;20310701;K4;2031006;;100000005;EMEA;USD;5499;4811,63;687,38;I;I;I
200004012;6;20310626;6;20310701;K4;2031006;;100000005;EMEA;USD;23287;20376,13;2910,88;I;I;I
200004013;4;20310626;4;20310630;K4;2031006;;100000021;APJ;USD;1995;1745,63;249,38;I;I;I
200004014;6;20310628;6;20310629;K4;2031006;;100000026;EMEA;USD;45100;39462,5;5637,5;I;I;I
200004015;5;20310629;5;20310701;K4;2031006;;100000019;APJ;USD;22594;19769,75;2824,25;I;I;I
200004015;5;20310629;5;20310701;K4;2031006;;100000019;APJ;USD;32186;28162,75;4023,25;I;I;I
200004016;13;20310629;13;20310703;K4;2031006;;100000004;AMER;USD;4500;3937,5;562,5;I;I;I
200004016;13;20310629;13;20310703;K4;2031006;;100000004;AMER;USD;26542;23224,25;3317,75;I;I;I
200004018;6;20310630;6;20310701;K4;2031006;;100000010;EMEA;USD;21000;18375;2625;I;I;I
200004019;9;20310701;9;20310702;K4;2031007;;100000031;AMER;USD;8538;7470,75;1067,25;I;I;I
200004020;14;20310702;14;20310707;K4;2031007;;100000002;AMER;USD;20184;17661;2523;I;I;I
200004021;11;20310704;11;20310705;K4;2031007;;100000034;AMER;USD;38493;33681,38;4811,63;I;I;I
200004021;11;20310704;11;20310705;K4;2031007;;100000034;AMER;USD;52260;45727,5;6532,5;I;I;I
200004023;8;20310705;8;20310710;K4;2031007;;100000025;EMEA;USD;9597;8397,38;1199,63;I;I;I
200004023;8;20310705;8;20310710;K4;2031007;;100000025;EMEA;USD;132973;116351,38;16621,63;I;I;I
200004024;5;20310707;5;20310712;K4;2031007;;100000023;APJ;USD;26889;23527,88;3361,13;I;I;I
200004025;2;20310710;2;20310711;K4;2031007;;100000026;EMEA;USD;66286;58000,25;8285,75;I;I;I
200004026;3;20310713;3;20310718;K4;2031007;;100000029;EMEA;USD;44336;38794;5542;I;I;I
200004029;2;20310719;2;20310723;K4;2031007;;100000025;EMEA;USD;12249;10717,88;1531,13;I;I;I
200004030;2;20310720;2;20310725;K4;2031007;;100000010;EMEA;USD;8008;7007;1001;I;I;I
200004030;2;20310720;2;20310725;K4;2031007;;100000010;EMEA;USD;32031;28027,13;4003,88;I;I;I
200004031;4;20310720;4;20310722;K4;2031007;;100000016;APJ;USD;14872;13013;1859;I;I;I
200004032;2;20310721;2;20310723;K4;2031007;;100000025;EMEA;USD;21392;18718;2674;I;I;I
200004034;2;20310723;2;20310727;K4;2031007;;100000014;EMEA;USD;3441;3010,88;430,13;I;I;I
200004035;6;20310723;6;20310725;K4;2031007;;100000029;EMEA;USD;21390;18716,25;2673,75;I;I;I
200004036;5;20310726;5;20310730;K4;2031007;;100000020;APJ;USD;22163;19392,63;2770,38;I;I;I
200004039;4;20310802;4;20310805;K4;2031008;;100000017;APJ;USD;24750;21656,25;3093,75;I;I;I
200004040;6;20310802;6;20310803;K4;2031008;;100000009;EMEA;USD;20082;17571,75;2510,25;I;I;I
200004042;3;20310805;3;20310809;K4;2031008;;100000012;EMEA;USD;38493;33681,38;4811,63;I;I;I
200004042;3;20310805;3;20310809;K4;2031008;;100000012;EMEA;USD;46287;40501,13;5785,88;I;I;I
200004044;1;20310809;1;20310812;K4;2031008;;100000034;AMER;USD;2793;2443,88;349,13;I;I;I
200004045;8;20310812;8;20310813;K4;2031008;;100000027;EMEA;USD;97826;85597,75;12228,25;I;I;I
200004047;4;20310816;4;20310817;K4;2031008;;100000020;APJ;USD;7794;6819,75;974,25;I;I;I
200004047;4;20310816;4;20310817;K4;2031008;;100000020;APJ;USD;63578;55630,75;7947,25;I;I;I
200004048;1;20310819;1;20310822;K4;2031008;;100000003;AMER;USD;2394;2094,75;299,25;I;I;I
200004048;1;20310819;1;20310822;K4;2031008;;100000003;AMER;USD;24879;21769,13;3109,88;I;I;I
200004049;3;20310820;3;20310823;K4;2031008;;100000037;EMEA;USD;12455;10898,13;1556,88;I;I;I
200004051;8;20310825;8;20310828;K4;2031008;;100000008;EMEA;USD;299;261,63;37,38;I;I;I
200004051;8;20310825;8;20310828;K4;2031008;;100000008;EMEA;USD;24299;21261,63;3037,38;I;I;I
200004052;6;20310827;6;20310828;K4;2031008;;100000025;EMEA;USD;27008;23632;3376;I;I;I
200004054;3;20310830;3;20310901;K4;2031008;;100000026;EMEA;USD;14495;12683,13;1811,88;I;I;I
200004054;3;20310830;3;20310901;K4;2031008;;100000026;EMEA;USD;21990;19241,25;2748,75;I;I;I
200004054;3;20310830;3;20310901;K4;2031008;;100000026;EMEA;USD;22309;19520,38;2788,63;I;I;I
200004054;3;20310830;3;20310901;K4;2031008;;100000026;EMEA;USD;28392;24843;3549;I;I;I
200004055;10;20310901;10;20310903;K4;2031009;;100000002;AMER;USD;4998;4373,25;624,75;I;I;I
200004055;10;20310901;10;20310903;K4;2031009;;100000002;AMER;USD;52994;46369,75;6624,25;I;I;I
200004056;3;20310901;3;20310905;K4;2031009;;100000012;EMEA;USD;49689;43477,88;6211,13;I;I;I
200004057;14;20310903;14;20310906;K4;2031009;;100000033;AMER;USD;39839;34859,13;4979,88;I;I;I
200004057;14;20310903;14;20310906;K4;2031009;;100000033;AMER;USD;43430;38001,25;5428,75;I;I;I
200004058;1;20310905;1;20310906;K4;2031009;;100000030;AMER;USD;69732;61015,5;8716,5;I;I;I
200004060;14;20310909;14;20310911;K4;2031009;;100000000;AMER;USD;36792;32193;4599;I;I;I
200004061;5;20310912;5;20310913;K4;2031009;;100000018;APJ;USD;9393;8218,88;1174,13;I;I;I
200004062;6;20310915;6;20310918;K4;2031009;;100000027;EMEA;USD;8393;7343,88;1049,13;I;I;I
200004062;6;20310915;6;20310918;K4;2031009;;100000027;EMEA;USD;38383;33585,13;4797,88;I;I;I
200004064;13;20310916;13;20310919;K4;2031009;;100000002;AMER;USD;19000;16625;2375;I;I;I
200004064;13;20310916;13;20310919;K4;2031009;;100000002;AMER;USD;92383;80835,13;11547,88;I;I;I
200004066;8;20310918;8;20310919;K4;2031009;;100000013;EMEA;USD;44991;39367,13;5623,88;I;I;I
200004067;5;20310919;5;20310924;K4;2031009;;100000019;APJ;USD;7600;6650;950;I;I;I
200004067;5;20310919;5;20310924;K4;2031009;;100000019;APJ;USD;21210;18558,75;2651,25;I;I;I
200004068;8;20310920;8;20310925;K4;2031009;;100000007;EMEA;USD;2394;2094,75;299,25;I;I;I
200004071;5;20310924;5;20310928;K4;2031009;;100000022;APJ;USD;3675;3215,63;459,38;I;I;I
200004071;5;20310924;5;20310928;K4;2031009;;100000022;APJ;USD;13671;11962,13;1708,88;I;I;I
200004072;6;20310924;6;20310929;K4;2031009;;100000027;EMEA;USD;22894;20032,25;2861,75;I;I;I
200004072;6;20310924;6;20310929;K4;2031009;;100000027;EMEA;USD;39785;34811,88;4973,13;I;I;I
200004073;5;20310927;5;20310930;K4;2031009;;100000020;APJ;USD;39500;34562,5;4937,5;I;I;I
200004074;6;20310929;6;20310930;K4;2031009;;100000008;EMEA;USD;19000;16625;2375;I;I;I
200004074;6;20310929;6;20310930;K4;2031009;;100000008;EMEA;USD;113366;99195,25;14170,75;I;I;I
200004075;13;20311001;13;20311004;K4;2031010;;100000030;AMER;USD;4543;3975,13;567,88;I;I;I
200004076;5;20311002;5;20311003;K4;2031010;;100000015;APJ;USD;2884;2523,5;360,5;I;I;I
200004077;5;20311004;5;20311006;K4;2031010;;100000022;APJ;USD;20536;17969;2567;I;I;I
200004078;10;20311006;10;20311011;K4;2031010;;100000002;AMER;USD;17104;14966;2138;I;I;I
200004079;2;20311009;2;20311012;K4;2031010;;100000012;EMEA;USD;28794;25194,75;3599,25;I;I;I
200004079;2;20311009;2;20311012;K4;2031010;;100000012;EMEA;USD;34387;30088,63;4298,38;I;I;I
200004082;5;20311014;5;20311018;K4;2031010;;100000022;APJ;USD;39885;34899,38;4985,63;I;I;I
200004084;13;20311018;13;20311020;K4;2031010;;100000032;AMER;USD;9700;8487,5;1212,5;I;I;I
200004086;7;20311020;7;20311021;K4;2031010;;100000002;AMER;USD;32586;28512,75;4073,25;I;I;I
200004088;9;20311023;9;20311026;K4;2031010;;100000003;AMER;USD;9369;8197,88;1171,13;I;I;I
200004089;6;20311024;6;20311027;K4;2031010;;100000008;EMEA;USD;9996;8746,5;1249,5;I;I;I
200004091;9;20311026;9;20311027;K4;2031010;;100000004;AMER;USD;12495;10933,13;1561,88;I;I;I
200004092;8;20311027;8;20311029;K4;2031010;;100000005;EMEA;USD;19534;17092,25;2441,75;I;I;I
200004093;2;20311028;2;20311031;K4;2031010;;100000010;EMEA;USD;8166;7145,25;1020,75;I;I;I
200004094;6;20311030;6;20311101;K4;2031010;;100000038;EMEA;USD;4796;4196,5;599,5;I;I;I
200004096;3;20311102;3;20311104;K4;2031011;;100000036;EMEA;USD;19796;17321,5;2474,5;I;I;I
200004098;14;20311104;14;20311107;K4;2031011;;100000002;AMER;USD;12249;10717,88;1531,13;I;I;I
200004099;4;20311107;4;20311112;K4;2031011;;100000020;APJ;USD;12143;10625,13;1517,88;I;I;I
200004100;13;20311110;13;20311111;K4;2031011;;100000003;AMER;USD;2241;1960,88;280,13;I;I;I
200004101;6;20311111;6;20311113;K4;2031011;;100000039;EMEA;USD;22438;19633,25;2804,75;I;I;I
200004102;4;20311113;4;20311117;K4;2031011;;100000016;APJ;USD;9093;7956,38;1136,63;I;I;I
200004103;10;20311113;10;20311115;K4;2031011;;100000001;AMER;USD;12000;10500;1500;I;I;I
200004103;10;20311113;10;20311115;K4;2031011;;100000001;AMER;USD;20350;17806,25;2543,75;I;I;I
200004104;3;20311113;3;20311116;K4;2031011;;100000028;EMEA;USD;35630;31176,25;4453,75;I;I;I
200004104;3;20311113;3;20311116;K4;2031011;;100000028;EMEA;USD;55620;48667,5;6952,5;I;I;I
200004106;8;20311116;8;20311121;K4;2031011;;100000005;EMEA;USD;34993;30618,88;4374,13;I;I;I
200004106;8;20311116;8;20311121;K4;2031011;;100000005;EMEA;USD;47488;41552;5936;I;I;I
200004108;5;20311119;5;20311124;K4;2031011;;100000020;APJ;USD;14994;13119,75;1874,25;I;I;I
200004108;5;20311119;5;20311124;K4;2031011;;100000020;APJ;USD;59208;51807;7401;I;I;I
200004109;8;20311122;8;20311123;K4;2031011;;100000037;EMEA;USD;43992;38493;5499;I;I;I
200004109;8;20311122;8;20311123;K4;2031011;;100000037;EMEA;USD;44949;39330,38;5618,63;I;I;I
200004109;8;20311122;8;20311123;K4;2031011;;100000037;EMEA;USD;59144;51751;7393;I;I;I
200004110;2;20311122;2;20311126;K4;2031011;;100000029;EMEA;USD;35371;30949,63;4421,38;I;I;I
200004111;3;20311125;3;20311130;K4;2031011;;100000014;EMEA;USD;167694;146732,25;20961,75;I;I;I
200004112;8;20311127;8;20311201;K4;2031011;;100000005;EMEA;USD;94820;82967,5;11852,5;I;I;I
200004113;5;20311128;5;20311202;K4;2031011;;100000015;APJ;USD;25989;22740,38;3248,63;I;I;I
200004113;5;20311128;5;20311202;K4;2031011;;100000015;APJ;USD;47187;41288,63;5898,38;I;I;I
200004114;5;20311129;5;20311203;K4;2031011;;100000018;APJ;USD;24503;21440,13;3062,88;I;I;I
200004115;9;20311130;9;20311205;K4;2031011;;100000004;AMER;USD;44192;38668;5524;I;I;I
200004116;3;20311203;3;20311207;K4;2031012;;100000039;EMEA;USD;26100;22837,5;3262,5;I;I;I
200004118;3;20311205;3;20311210;K4;2031012;;100000007;EMEA;USD;14534;12717,25;1816,75;I;I;I
200004120;8;20311209;8;20311213;K4;2031012;;100000012;EMEA;USD;37595;32895,63;4699,38;I;I;I
200004122;6;20311213;6;20311217;K4;2031012;;100000006;EMEA;USD;18998;16623,25;2374,75;I;I;I
200004123;1;20311214;1;20311219;K4;2031012;;100000001;AMER;USD;2245;1964,38;280,63;I;I;I
200004124;6;20311217;6;20311218;K4;2031012;;100000035;EMEA;USD;47664;41706;5958;I;I;I
200004126;14;20311219;14;20311223;K4;2031012;;100000032;AMER;USD;299;261,63;37,38;I;I;I
200004126;14;20311219;14;20311223;K4;2031012;;100000032;AMER;USD;26082;22821,75;3260,25;I;I;I
200004129;8;20311223;8;20311228;K4;2031012;;100000010;EMEA;USD;39500;34562,5;4937,5;I;I;I
200004129;8;20311223;8;20311228;K4;2031012;;100000010;EMEA;USD;45093;39456,38;5636,63;I;I;I
200004130;9;20311225;9;20311230;K4;2031012;;100000003;AMER;USD;28446;24890,25;3555,75;I;I;I
200004131;6;20311227;6;20320101;K4;2031012;;100000008;EMEA;USD;75929;66437,88;9491,13;I;I;I
200004132;13;20311227;13;20311229;K4;2031012;;100000003;AMER;USD;62683;54847,63;7835,38;I;I;I
200004134;4;20311230;4;20320104;K4;2031012;;100000015;APJ;USD;898;785,75;112,25;I;I;I
200004135;9;20311231;9;20320104;K4;2031012;;100000033;AMER;USD;70488;61677;8811;I;I;I
200004137;2;20320105;2;20320106;K4;2032001;;100000028;EMEA;USD;33592;29393;4199;I;I;I
200004137;2;20320105;2;20320106;K4;2032001;;100000028;EMEA;USD;34868;30509,5;4358,5;I;I;I
200004139;2;20320106;2;20320109;K4;2032001;;100000036;EMEA;USD;29789;26065,38;3723,63;I;I;I
200004140;6;20320107;6;20320110;K4;2032001;;100000013;EMEA;USD;34595;30270,63;4324,38;I;I;I
200004141;4;20320110;4;20320114;K4;2032001;;100000016;APJ;USD;4998;4373,25;624,75;I;I;I
200004141;4;20320110;4;20320114;K4;2032001;;100000016;APJ;USD;7248;6342;906;I;I;I
200004143;8;20320110;8;20320115;K4;2032001;;100000037;EMEA;USD;22500;19687,5;2812,5;X;X;X
200004144;4;20320112;4;20320117;K4;2032001;;100000017;APJ;USD;1794;1569,75;224,25;I;I;I
200004144;4;20320112;4;20320117;K4;2032001;;100000017;APJ;USD;36277;31742,38;4534,63;I;I;I
200004145;1;20320114;1;20320116;K4;2032001;;100000001;AMER;USD;5834;5104,75;729,25;I;I;I
200004146;3;20320114;3;20320117;K4;2032001;;100000009;EMEA;USD;6658;5825,75;832,25;I;I;I
200004148;3;20320118;3;20320122;K4;2032001;;100000028;EMEA;USD;14994;13119,75;1874,25;I;I;I
200004148;3;20320118;3;20320122;K4;2032001;;100000028;EMEA;USD;47673;41713,88;5959,13;I;I;I
200004149;6;20320121;6;20320126;K4;2032001;;100000028;EMEA;USD;31735;27768,13;3966,88;I;I;I
200004150;13;20320123;13;20320127;K4;2032001;;100000004;AMER;USD;47101;41213,38;5887,63;I;I;I
200004151;5;20320123;5;20320126;K4;2032001;;100000023;APJ;USD;798;698,25;99,75;I;I;I
200004152;8;20320123;8;20320125;K4;2032001;;100000027;EMEA;USD;54329;47537,88;6791,13;I;I;I
200004153;3;20320123;3;20320124;K4;2032001;;100000036;EMEA;USD;25989;22740,38;3248,63;I;I;I
200004154;6;20320125;6;20320129;K4;2032001;;100000025;EMEA;USD;23943;20950,13;2992,88;I;I;I
200004154;6;20320125;6;20320129;K4;2032001;;100000025;EMEA;USD;27535;24093,13;3441,88;I;I;I
200004158;6;20320130;6;20320204;K4;2032001;;100000035;EMEA;USD;35991;31492,13;4498,88;I;I;I
200004158;6;20320130;6;20320204;K4;2032001;;100000035;EMEA;USD;58226;50947,75;7278,25;I;I;I
200004159;4;20320201;4;20320206;K4;2032002;;100000015;APJ;USD;721;630,88;90,13;I;I;I
200004160;6;20320201;6;20320202;K4;2032002;;100000010;EMEA;USD;18093;15831,38;2261,63;I;I;I
200004162;3;20320203;3;20320206;K4;2032002;;100000029;EMEA;USD;9324;8158,5;1165,5;I;I;I
200004162;3;20320203;3;20320206;K4;2032002;;100000029;EMEA;USD;43314;37899,75;5414,25;I;I;I
200004163;9;20320205;9;20320208;K4;2032002;;100000032;AMER;USD;32196;28171,5;4024,5;I;I;I
200004164;6;20320207;6;20320209;K4;2032002;;100000010;EMEA;USD;21286;18625,25;2660,75;I;I;I
200004165;3;20320210;3;20320213;K4;2032002;;100000012;EMEA;USD;29798;26073,25;3724,75;I;I;I
200004166;2;20320213;2;20320216;K4;2032002;;100000006;EMEA;USD;2625;2296,88;328,13;I;I;I
200004166;2;20320213;2;20320216;K4;2032002;;100000006;EMEA;USD;7623;6670,13;952,88;I;I;I
200004166;2;20320213;2;20320216;K4;2032002;;100000006;EMEA;USD;19620;17167,5;2452,5;I;I;I
200004168;2;20320213;2;20320217;K4;2032002;;100000008;EMEA;USD;12842;11236,75;1605,25;I;I;I
200004169;3;20320214;3;20320218;K4;2032002;;100000037;EMEA;USD;5882;5146,75;735,25;I;I;I
200004171;3;20320219;3;20320221;K4;2032002;;100000027;EMEA;USD;52381;45833,38;6547,63;I;I;I
200004172;5;20320220;5;20320223;K4;2032002;;100000024;APJ;USD;20992;18368;2624;I;I;I
200004173;8;20320221;8;20320224;K4;2032002;;100000037;EMEA;USD;5598;4898,25;699,75;I;I;I
200004174;3;20320223;3;20320227;K4;2032002;;100000036;EMEA;USD;27287;23876,13;3410,88;I;I;I
200004174;3;20320223;3;20320227;K4;2032002;;100000036;EMEA;USD;30883;27022,63;3860,38;I;I;I
200004174;3;20320223;3;20320227;K4;2032002;;100000036;EMEA;USD;33577;29379,88;4197,13;I;I;I
200004175;6;20320224;6;20320228;K4;2032002;;100000035;EMEA;USD;53475;46790,63;6684,38;I;I;I
200004176;11;20320226;11;20320228;K4;2032002;;100000001;AMER;USD;11998;10498,25;1499,75;I;I;I
200004176;11;20320226;11;20320228;K4;2032002;;100000001;AMER;USD;34751;30407,13;4343,88;I;I;I
200004177;1;20320227;1;20320302;K4;2032002;;100000003;AMER;USD;3591;3142,13;448,88;I;I;I
200004178;4;20320229;4;20320301;K4;2032002;;100000018;APJ;USD;15995;13995,63;1999,38;I;I;I
200004180;6;20320305;6;20320307;K4;2032003;;100000009;EMEA;USD;1494;1307,25;186,75;I;I;I
200004181;11;20320305;11;20320310;K4;2032003;;100000000;AMER;USD;35991;31492,13;4498,88;I;I;I
200004182;4;20320308;4;20320311;K4;2032003;;100000017;APJ;USD;800;700;100;I;I;I
200004182;4;20320308;4;20320311;K4;2032003;;100000017;APJ;USD;64000;56000;8000;I;I;I
200004183;8;20320310;8;20320313;K4;2032003;;100000006;EMEA;USD;32127;28111,13;4015,88;I;I;I
200004184;3;20320312;3;20320315;K4;2032003;;100000035;EMEA;USD;22491;19679,63;2811,38;I;I;I
200004185;2;20320313;2;20320314;K4;2032003;;100000008;EMEA;USD;65985;57736,88;8248,13;I;I;I
200004185;2;20320313;2;20320314;K4;2032003;;100000008;EMEA;USD;105975;92728,13;13246,88;I;I;I
200004186;4;20320315;4;20320320;K4;2032003;;100000015;APJ;USD;55436;48506,5;6929,5;I;I;I
200004186;4;20320315;4;20320320;K4;2032003;;100000015;APJ;USD;59036;51656,5;7379,5;I;I;I
200004188;4;20320319;4;20320324;K4;2032003;;100000021;APJ;USD;5997;5247,38;749,63;I;I;I
200004188;4;20320319;4;20320324;K4;2032003;;100000021;APJ;USD;51199;44799,13;6399,88;I;I;I
200004189;2;20320320;2;20320325;K4;2032003;;100000036;EMEA;USD;58183;50910,13;7272,88;I;I;I
200004189;2;20320320;2;20320325;K4;2032003;;100000036;EMEA;USD;89019;77891,63;11127,38;I;I;I
200004191;2;20320323;2;20320325;K4;2032003;;100000039;EMEA;USD;3648;3192;456;I;I;I
200004192;2;20320324;2;20320327;K4;2032003;;100000010;EMEA;USD;28889;25277,88;3611,13;I;I;I
200004193;5;20320324;5;20320328;K4;2032003;;100000016;APJ;USD;24390;21341,25;3048,75;I;I;I
200004194;14;20320325;14;20320328;K4;2032003;;100000033;AMER;USD;7200;6300;900;I;I;I
200004195;4;20320326;4;20320328;K4;2032003;;100000018;APJ;USD;134915;118050,63;16864,38;I;I;I
200004196;3;20320327;3;20320328;K4;2032003;;100000035;EMEA;USD;71625;62671,88;8953,13;I;I;I
200004198;2;20320330;2;20320401;K4;2032003;;100000006;EMEA;USD;957;837,38;119,63;I;I;I
200004198;2;20320330;2;20320401;K4;2032003;;100000006;EMEA;USD;47947;41953,63;5993,38;I;I;I
200004199;4;20320401;4;20320406;K4;2032004;;100000017;APJ;USD;79191;69292,13;9898,88;I;I;I
200004200;4;20320401;4;20320406;K4;2032004;;100000015;APJ;USD;54187;47413,63;6773,38;I;I;I
200004201;6;20320404;6;20320406;K4;2032004;;100000009;EMEA;USD;9600;8400;1200;I;I;I
200004201;6;20320404;6;20320406;K4;2032004;;100000009;EMEA;USD;18798;16448,25;2349,75;I;I;I
200004202;10;20320407;10;20320408;K4;2032004;;100000032;AMER;USD;52233;45703,88;6529,13;I;I;I
200004202;10;20320407;10;20320408;K4;2032004;;100000032;AMER;USD;57426;50247,75;7178,25;I;I;I
200004205;3;20320412;3;20320413;K4;2032004;;100000036;EMEA;USD;62400;54600;7800;I;I;I
200004206;8;20320413;8;20320416;K4;2032004;;100000010;EMEA;USD;1495;1308,13;186,88;I;I;I
200004206;8;20320413;8;20320416;K4;2032004;;100000010;EMEA;USD;1894;1657,25;236,75;I;I;I
200004207;14;20320414;14;20320415;K4;2032004;;100000001;AMER;USD;2552;2233;319;I;I;I
200004207;14;20320414;14;20320415;K4;2032004;;100000001;AMER;USD;55151;48257,13;6893,88;I;I;I
200004208;2;20320414;2;20320415;K4;2032004;;100000009;EMEA;USD;70665;61831,88;8833,13;I;I;I
200004209;13;20320416;13;20320421;K4;2032004;;100000030;AMER;USD;9024;7896;1128;I;I;I
200004210;5;20320418;5;20320421;K4;2032004;;100000022;APJ;USD;7946;6952,75;993,25;I;I;I
