SALESORDERID;SALESORDERITEM;PRODUCTID;NOTEID;CURRENCY;GROSSAMOUNT;NETAMOUNT;TAXAMOUNT;ITEMATPSTATUS;OPITEMPOS;QUANTITY;QUANTITYUNIT;DELIVERYDATE
200004953;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;10;EA;20350719
200004953;20;MZ-FG-C900;;USD;525;459,38;65,63;I;;4;EA;20350719
200004953;30;MZ-TG-Y240;;USD;400;350;50;I;;2;EA;20350719
200004954;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;8;EA;20350723
200004954;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;7;EA;20350723
200004954;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;9;EA;20350723
200004954;40;MZ-FG-C21;;USD;649;567,88;81,13;I;;5;EA;20350723
200004955;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;4;EA;20350712
200004955;20;MZ-FG-E102;;USD;399;349,13;49,88;I;;2;EA;20350712
200004956;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;4;EA;20350802
200004956;20;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;5;EA;20350802
200004956;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;7;EA;20350802
200004957;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;6;EA;20350717
200004958;10;FG226;;USD;299;261,63;37,38;I;;7;EA;20350719
200004958;20;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;3;EA;20350719
200004959;10;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;6;EA;20350726
200004959;20;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;9;EA;20350726
200004959;30;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;2;EA;20350726
200004959;40;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;6;EA;20350726
200004960;10;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;7;EA;20350802
200004960;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;3;EA;20350802
200004960;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;7;EA;20350802
200004961;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;8;EA;20360112
200004961;20;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;4;EA;20360112
200004962;10;MZ-FG-C900;;USD;525;459,38;65,63;I;;8;EA;20350713
200004962;20;FG226;;USD;299;261,63;37,38;I;;5;EA;20350713
200004962;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;10;EA;20350713
200004962;40;MZ-TG-Y200;;USD;399;349,13;49,88;I;;2;EA;20350713
200004963;10;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;1;EA;20350811
200004963;20;MZ-FG-C990;;USD;721;630,88;90,13;I;;5;EA;20350811
200004963;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;3;EA;20350811
200004963;40;MZ-TG-Y200;;USD;399;349,13;49,88;I;;6;EA;20350811
200004964;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;5;EA;20350802
200004964;20;MZ-FG-C21;;USD;649;567,88;81,13;I;;7;EA;20350802
200004964;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;8;EA;20350802
200004964;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;3;EA;20350802
200004965;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;10;EA;20350810
200004965;20;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;7;EA;20350810
200004965;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;4;EA;20350810
200004965;40;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;5;EA;20350810
200004965;50;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;1;EA;20350810
200004965;60;MZ-TG-Y200;;USD;399;349,13;49,88;I;;6;EA;20350810
200004966;10;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;9;EA;20350805
200004966;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;4;EA;20350805
200004967;10;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;1;EA;20350802
200004967;20;TG11;;USD;3000;2625;375;I;;3;EA;20350802
200004968;10;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;10;EA;20350818
200004968;20;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;6;EA;20350818
200004969;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;5;EA;20350807
200004969;20;MZ-FG-C990;;USD;721;630,88;90,13;I;;5;EA;20350807
200004969;30;M-01;;USD;319;279,13;39,88;I;;10;EA;20350807
200004969;40;CM-FL-V00;;USD;799;699,13;99,88;I;;4;EA;20350807
200004969;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;7;EA;20350807
200004969;60;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;8;EA;20350807
200004970;10;MZ-TG-Y200;;USD;399;349,13;49,88;I;;3;EA;20350820
200004970;20;M-01;;USD;319;279,13;39,88;I;;10;EA;20350820
200004970;30;MZ-FG-C10;;USD;1200;1050;150;I;;8;EA;20350820
200004970;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;5;EA;20350820
200004970;50;MZ-FG-E101;;USD;249;217,88;31,13;I;;5;EA;20350820
200004971;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;2;EA;20350801
200004971;20;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;3;EA;20350801
200004971;30;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;9;EA;20350801
200004971;40;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;2;EA;20350801
200004972;10;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;6;EA;20350822
200004973;10;MZ-FG-E101;;USD;249;217,88;31,13;I;;6;EA;20350805
200004973;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;6;EA;20350805
200004973;30;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;4;EA;20350805
200004973;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;4;EA;20350805
200004973;50;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;3;EA;20350805
200004973;60;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;1;EA;20350805
200004974;10;MZ-TG-Y240;;USD;400;350;50;I;;4;EA;20350901
200004974;20;FG226;;USD;299;261,63;37,38;I;;7;EA;20350901
200004974;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;8;EA;20350901
200004974;40;MZ-FG-C990;;USD;721;630,88;90,13;I;;7;EA;20350901
200004975;10;MZ-FG-C21;;USD;649;567,88;81,13;I;;1;EA;20350822
200004975;20;MZ-FG-C950;;USD;689;602,88;86,13;I;;9;EA;20350822
200004975;30;MZ-FG-C10;;USD;1200;1050;150;I;;7;EA;20350822
200004975;40;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;8;EA;20350822
200004975;50;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;2;EA;20350822
200004976;10;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;7;EA;20350820
200004976;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;5;EA;20350820
200004976;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;4;EA;20350820
200004976;40;TG11;;USD;3000;2625;375;I;;1;EA;20350820
200004977;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;1;EA;20350823
200004977;20;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;9;EA;20350823
200004977;30;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;6;EA;20350823
200004978;10;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;7;EA;20350817
200004978;20;TG11;;USD;3000;2625;375;I;;1;EA;20350817
200004978;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;6;EA;20350817
200004978;40;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;1;EA;20350817
200004979;10;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;3;EA;20350824
200004979;20;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;4;EA;20350824
200004979;30;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;6;EA;20350824
200004979;40;CM-FL-V00;;USD;799;699,13;99,88;I;;1;EA;20350824
200004980;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;8;EA;20350824
200004980;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;1;EA;20350824
200004981;10;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;1;EA;20350825
200004981;20;M1;;USD;1144;1001;143;I;;9;EA;20350825
200004982;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;10;EA;20350821
200004982;20;MZ-FG-C900;;USD;525;459,38;65,63;I;;8;EA;20350821
200004982;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;8;EA;20350821
200004983;10;MZ-TG-Y200;;USD;399;349,13;49,88;I;;3;EA;20350827
200004983;20;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;1;EA;20350827
200004983;30;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;2;EA;20350827
200004983;40;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;9;EA;20350827
200004984;10;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;6;EA;20350815
200004984;20;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;6;EA;20350815
200004984;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;1;EA;20350815
200004984;40;MZ-FG-C900;;USD;525;459,38;65,63;I;;8;EA;20350815
200004984;50;MZ-FG-C900;;USD;525;459,38;65,63;I;;6;EA;20350815
200004984;60;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;5;EA;20350815
200004985;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;8;EA;20350910
200004985;20;CM-FL-V00;;USD;799;699,13;99,88;I;;3;EA;20350910
200004986;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;3;EA;20350906
200004986;20;MZ-FG-C21;;USD;649;567,88;81,13;I;;8;EA;20350906
200004986;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;6;EA;20350906
200004987;10;FG226;;USD;299;261,63;37,38;I;;7;EA;20350827
200004987;20;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;8;EA;20350827
200004987;30;MZ-TG-Y240;;USD;400;350;50;I;;8;EA;20350827
200004987;40;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;5;EA;20350827
200004987;50;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;9;EA;20350827
200004988;10;MZ-FG-E102;;USD;399;349,13;49,88;I;;10;EA;20350911
200004988;20;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;9;EA;20350911
200004988;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;3;EA;20350911
200004988;40;MZ-FG-E102;;USD;399;349,13;49,88;I;;10;EA;20350911
200004988;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;3;EA;20350911
200004988;60;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;2;EA;20350911
200004989;10;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;9;EA;20350908
200004989;20;M1;;USD;1144;1001;143;I;;8;EA;20350908
200004989;30;MZ-FG-C21;;USD;649;567,88;81,13;I;;2;EA;20350908
200004989;40;CM-FL-V00;;USD;799;699,13;99,88;I;;6;EA;20350908
200004989;50;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;8;EA;20350908
200004989;60;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;10;EA;20350908
200004990;10;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;2;EA;20350814
200004990;20;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;5;EA;20350814
200004991;10;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;8;EA;20350811
200004991;20;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;8;EA;20350811
200004991;30;MZ-TG-Y200;;USD;399;349,13;49,88;I;;7;EA;20350811
200004991;40;MZ-FG-C10;;USD;1200;1050;150;I;;10;EA;20350811
200004991;50;MZ-FG-E101;;USD;249;217,88;31,13;I;;5;EA;20350811
200004991;60;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;5;EA;20350811
200004992;10;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;5;EA;20350903
200004992;20;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;2;EA;20350903
200004993;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;9;EA;20350907
200004993;20;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;1;EA;20350907
200004993;30;MZ-FG-C10;;USD;1200;1050;150;I;;9;EA;20350907
200004994;10;M-01;;USD;319;279,13;39,88;I;;6;EA;20350913
200004994;20;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;6;EA;20350913
200004994;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;6;EA;20350913
200004994;40;CM-FL-V00;;USD;799;699,13;99,88;I;;5;EA;20350913
200004995;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;1;EA;20350913
200004995;20;M-01;;USD;319;279,13;39,88;I;;4;EA;20350913
200004995;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;7;EA;20350913
200004995;40;MZ-FG-E101;;USD;249;217,88;31,13;I;;2;EA;20350913
200004995;50;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;1;EA;20350913
200004995;60;TG11;;USD;3000;2625;375;I;;7;EA;20350913
200004996;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;10;EA;20350820
200004996;20;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;2;EA;20350820
200004996;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;5;EA;20350820
200004997;10;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;10;EA;20350901
200004998;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;2;EA;20350916
200004998;20;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;5;EA;20350916
200004998;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;9;EA;20350916
200004999;10;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;7;EA;20350919
200004999;20;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;10;EA;20350919
200004999;30;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;7;EA;20350919
200004999;40;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;5;EA;20350919
200004999;50;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;10;EA;20350919
200004999;60;M-01;;USD;319;279,13;39,88;I;;7;EA;20350919
200005000;10;MZ-FG-E103;;USD;449;392,88;56,13;I;;6;EA;20350908
200005000;20;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;9;EA;20350908
200005000;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;10;EA;20350908
200005001;10;MZ-TG-Y200;;USD;399;349,13;49,88;I;;5;EA;20350831
200005001;20;MZ-FG-C900;;USD;525;459,38;65,63;I;;10;EA;20350831
200005001;30;FG226;;USD;299;261,63;37,38;I;;7;EA;20350831
200005001;40;CM-FL-V00;;USD;799;699,13;99,88;I;;7;EA;20350831
200005001;50;MZ-FG-C950;;USD;689;602,88;86,13;I;;4;EA;20350831
200005001;60;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;3;EA;20350831
200005002;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;8;EA;20350831
200005002;20;MZ-FG-E103;;USD;449;392,88;56,13;I;;8;EA;20350831
200005002;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;5;EA;20350831
200005003;10;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;7;EA;20350912
200005003;20;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;6;EA;20350912
200005003;30;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;7;EA;20350912
200005003;40;MZ-FG-C950;;USD;689;602,88;86,13;I;;1;EA;20350912
200005003;50;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;4;EA;20350912
200005003;60;FG226;;USD;299;261,63;37,38;I;;1;EA;20350912
200005004;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;3;EA;20350925
200005005;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;4;EA;20350922
200005005;20;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;1;EA;20350922
200005005;30;MZ-FG-C10;;USD;1200;1050;150;I;;8;EA;20350922
200005005;40;MZ-FG-E101;;USD;249;217,88;31,13;I;;10;EA;20350922
200005005;50;MZ-TG-Y200;;USD;399;349,13;49,88;I;;4;EA;20350922
200005006;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;4;EA;20350930
200005006;20;MZ-TG-SR01;;USD;4800;4200;600;I;;4;EA;20350930
200005006;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;7;EA;20350930
200005007;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;1;EA;20351005
200005007;20;MZ-FG-C21;;USD;649;567,88;81,13;I;;10;EA;20351005
200005007;30;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;9;EA;20351005
200005007;40;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;4;EA;20351005
200005007;50;MZ-FG-C900;;USD;525;459,38;65,63;I;;8;EA;20351005
200005008;10;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;6;EA;20351008
200005008;20;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;4;EA;20351008
200005009;10;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;6;EA;20350919
200005009;20;MZ-FG-E102;;USD;399;349,13;49,88;I;;9;EA;20350919
200005009;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;7;EA;20350919
200005009;40;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;7;EA;20350919
200005009;50;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;4;EA;20350919
200005009;60;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;6;EA;20350919
200005010;10;M-01;;USD;319;279,13;39,88;I;;1;EA;20350924
200005010;20;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;3;EA;20350924
200005011;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;4;EA;20351009
200005012;10;MZ-TG-Y240;;USD;400;350;50;I;;4;EA;20350922
200005012;20;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;6;EA;20350922
200005012;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;9;EA;20350922
200005012;40;TG11;;USD;3000;2625;375;I;;4;EA;20350922
200005013;10;CM-FL-V00;;USD;799;699,13;99,88;I;;3;EA;20351004
200005014;10;MZ-FG-E102;;USD;399;349,13;49,88;I;;1;EA;20351018
200005014;20;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;8;EA;20351018
200005015;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;2;EA;20351006
200005015;20;FG226;;USD;299;261,63;37,38;I;;4;EA;20351006
200005015;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;2;EA;20351006
200005015;40;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;6;EA;20351006
200005015;50;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;2;EA;20351006
200005015;60;MZ-FG-C950;;USD;689;602,88;86,13;I;;3;EA;20351006
200005016;10;M1;;USD;1144;1001;143;I;;4;EA;20351012
200005016;20;MZ-FG-C21;;USD;649;567,88;81,13;I;;10;EA;20351012
200005016;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;4;EA;20351012
200005016;40;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;1;EA;20351012
200005017;10;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;3;EA;20351003
200005018;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;2;EA;20351011
200005018;20;MZ-FG-E103;;USD;449;392,88;56,13;I;;10;EA;20351011
200005019;10;FG226;;USD;299;261,63;37,38;I;;8;EA;20351023
200005019;20;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;1;EA;20351023
200005019;30;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;8;EA;20351023
200005019;40;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;3;EA;20351023
200005019;50;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;3;EA;20351023
200005020;10;MZ-TG-Y200;;USD;399;349,13;49,88;I;;4;EA;20351001
200005020;20;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;5;EA;20351001
200005020;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;8;EA;20351001
200005020;40;MZ-FG-E101;;USD;249;217,88;31,13;I;;3;EA;20351001
200005020;50;MZ-TG-Y240;;USD;400;350;50;I;;2;EA;20351001
200005020;60;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;9;EA;20351001
200005021;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;8;EA;20351004
200005021;20;MZ-FG-E101;;USD;249;217,88;31,13;I;;2;EA;20351004
200005021;30;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;1;EA;20351004
200005022;10;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;2;EA;20351015
200005022;20;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;9;EA;20351015
200005022;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;5;EA;20351015
200005023;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;5;EA;20351002
200005023;20;MZ-FG-E103;;USD;449;392,88;56,13;I;;1;EA;20351002
200005023;30;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;2;EA;20351002
200005024;10;MZ-FG-E102;;USD;399;349,13;49,88;I;;10;EA;20351024
200005024;20;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;10;EA;20351024
200005024;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;7;EA;20351024
200005024;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;5;EA;20351024
200005024;50;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;9;EA;20351024
200005025;10;MZ-FG-C21;;USD;649;567,88;81,13;I;;6;EA;20351101
200005025;20;TG11;;USD;3000;2625;375;I;;1;EA;20351101
200005025;30;MZ-FG-C10;;USD;1200;1050;150;I;;10;EA;20351101
200005025;40;TG11;;USD;3000;2625;375;I;;3;EA;20351101
200005025;50;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;3;EA;20351101
200005026;10;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;6;EA;20351025
200005026;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;4;EA;20351025
200005026;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;5;EA;20351025
200005027;10;CM-FL-V00;;USD;799;699,13;99,88;I;;9;EA;20351104
200005027;20;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;3;EA;20351104
200005027;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;2;EA;20351104
200005027;40;MZ-FG-E103;;USD;449;392,88;56,13;I;;7;EA;20351104
200005027;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;6;EA;20351104
200005028;10;MZ-FG-E101;;USD;249;217,88;31,13;I;;3;EA;20351102
200005028;20;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;6;EA;20351102
200005028;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;2;EA;20351102
200005028;40;M-01;;USD;319;279,13;39,88;I;;2;EA;20351102
200005029;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;10;EA;20351105
200005029;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;7;EA;20351105
200005029;30;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;3;EA;20351105
200005029;40;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;5;EA;20351105
200005029;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;4;EA;20351105
200005029;60;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;10;EA;20351105
200005030;10;MZ-FG-C10;;USD;1200;1050;150;I;;7;EA;20351027
200005030;20;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;5;EA;20351027
200005031;10;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;10;EA;20351102
200005032;10;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;10;EA;20351014
200005033;10;MZ-FG-C900;;USD;525;459,38;65,63;I;;6;EA;20351025
200005034;10;MZ-TG-Y240;;USD;400;350;50;I;;2;EA;20351025
200005034;20;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;4;EA;20351025
200005034;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;2;EA;20351025
200005034;40;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;7;EA;20351025
200005035;10;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;9;EA;20351018
200005035;20;MZ-FG-C10;;USD;1200;1050;150;I;;9;EA;20351018
200005036;10;TG11;;USD;3000;2625;375;I;;10;EA;20351020
200005036;20;M-01;;USD;319;279,13;39,88;I;;3;EA;20351020
200005036;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;6;EA;20351020
200005036;40;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;7;EA;20351020
200005036;50;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;4;EA;20351020
200005037;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;10;EA;20351016
200005037;20;MZ-TG-Y240;;USD;400;350;50;I;;7;EA;20351016
200005037;30;M-01;;USD;319;279,13;39,88;I;;1;EA;20351016
200005037;40;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;4;EA;20351016
200005037;50;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;9;EA;20351016
200005038;10;MZ-FG-C950;;USD;689;602,88;86,13;I;;2;EA;20351109
200005039;10;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;4;EA;20351111
200005039;20;MZ-FG-E102;;USD;399;349,13;49,88;I;;8;EA;20351111
200005039;30;MZ-TG-SR01;;USD;4800;4200;600;I;;9;EA;20351111
200005039;40;MZ-TG-Y240;;USD;400;350;50;I;;5;EA;20351111
200005039;50;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;10;EA;20351111
200005040;10;MZ-FG-E103;;USD;449;392,88;56,13;I;;8;EA;20351114
200005040;20;MZ-TG-SR01;;USD;4800;4200;600;I;;3;EA;20351114
200005040;30;MZ-TG-SR01;;USD;4800;4200;600;I;;10;EA;20351114
200005040;40;CM-FL-V00;;USD;799;699,13;99,88;I;;1;EA;20351114
200005041;10;M1;;USD;1144;1001;143;I;;5;EA;20351111
200005041;20;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;5;EA;20351111
200005041;30;MZ-FG-C900;;USD;525;459,38;65,63;I;;5;EA;20351111
200005041;40;MZ-FG-E102;;USD;399;349,13;49,88;I;;4;EA;20351111
200005041;50;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;9;EA;20351111
200005042;10;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;3;EA;20351118
200005043;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;5;EA;20351115
200005044;10;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;8;EA;20351109
200005044;20;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;9;EA;20351109
200005045;10;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;10;EA;20351112
200005045;20;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;5;EA;20351112
200005045;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;9;EA;20351112
200005046;10;CM-FL-V00;;USD;799;699,13;99,88;I;;4;EA;20351117
200005047;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;2;EA;20351116
200005047;20;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;9;EA;20351116
200005047;30;TG11;;USD;3000;2625;375;I;;2;EA;20351116
